date,comm_net,noncomm_net,open_interest,comm_positions_long_all,comm_positions_short_all,noncomm_positions_long_all,noncomm_positions_short_all
2001-10-16,115,-942,21924,10104,9989,1617,2559
2001-10-23,-72,-647,21557,10088,10160,1597,2244
2001-10-30,-719,540,21672,10365,11084,2210,1670
2001-11-06,-1696,996,21872,9800,11496,2634,1638
2001-11-13,-4379,12,24463,10151,14530,3028,3016
2001-11-20,-8531,3301,24095,7725,16256,3729,428
2001-11-27,-9097,3209,23520,7241,16338,3637,428
2001-12-04,-8180,2136,22626,7075,15255,2664,528
2001-12-11,-7244,-78,24669,7002,14246,1864,1942
2002-01-29,-6623,977,23264,9005,15628,2500,1523
2002-02-05,-3702,386,22051,9389,13091,2265,1879
2002-02-12,766,-2837,23861,12939,12173,2277,5114
2002-02-26,-4542,85,21858,10429,14971,1889,1804
2002-03-12,-17599,5426,40202,13611,31210,8849,3423
2002-03-19,-19738,6875,33061,8046,27784,9853,2978
2002-03-26,-27283,12260,40611,8916,36199,13628,1368
2002-04-02,-30645,14303,43378,7648,38293,15926,1623
2002-04-09,-39601,24037,53917,8594,48195,25660,1623
2002-04-16,-34387,17167,48665,8964,43351,19241,2074
2002-04-23,-36589,19351,49941,8662,45251,20887,1536
2002-04-30,-34144,16621,48150,9329,43473,18671,2050
2002-05-07,-32848,15329,48575,9497,42345,17665,2336
2002-05-14,-28977,11337,45570,9744,38721,13392,2055
2002-05-21,-25243,8071,41905,9352,34595,10944,2873
2002-05-28,-27901,11822,43033,9191,37092,13737,1915
2002-06-04,-30080,14029,46120,10638,40718,14948,919
2002-06-11,-27608,11349,52016,15451,43059,11974,625
2002-06-18,-24608,8436,34311,6218,30826,9276,840
2002-06-25,-23810,6562,33939,6024,29834,7315,753
2002-07-02,-21302,6222,34128,8033,29335,7708,1486
2002-07-09,-21154,6337,33989,8253,29407,7641,1304
2002-07-16,-18151,4379,32752,7899,26050,7087,2708
2002-07-23,-10782,749,30034,10417,21199,3909,3160
2002-08-06,-9220,1111,25198,10820,20040,1111,0
2002-08-13,-7523,1191,23438,10427,17950,1191,0
2002-08-20,-7537,553,22559,9795,17332,1064,511
2002-08-27,-8686,-90,23142,9715,18401,1034,1124
2002-09-03,-10729,167,25787,10129,20858,1034,867
2002-09-10,-10905,524,27644,11899,22804,995,471
2002-10-01,-11473,2342,19336,3843,15316,2342,0
2002-10-08,-18476,5845,24636,3208,21684,5845,0
2002-10-15,-18239,5242,25002,3211,21450,5242,0
2002-10-22,-27179,9971,34495,3227,30406,10534,563
2002-10-29,-30449,12614,37148,2837,33286,12614,0
2002-11-05,-35614,17716,42461,3335,38949,17956,240
2002-11-12,-36982,17738,43395,2817,39799,17738,0
2002-11-19,-35291,17300,40926,1957,37248,17300,0
2002-11-26,-34203,15411,40034,2551,36754,15411,0
2002-12-03,-30547,13508,37360,3291,33838,13508,0
2002-12-10,-29060,11373,43658,9389,38449,11373,0
2002-12-17,-32147,14511,37752,2298,34445,15088,577
2002-12-23,-28811,12508,35422,3498,32309,12508,0
2002-12-31,-26985,10920,34586,3988,30973,10920,0
2003-01-07,-37142,19339,43834,2789,39931,19740,401
2003-01-14,-38890,19983,45912,2862,41752,20414,431
2003-01-21,-38332,19357,45506,2892,41224,19788,431
2003-01-28,-38259,19938,46233,3285,41544,20369,431
2003-02-04,-41012,22850,49109,3169,44181,23281,431
2003-02-11,-37855,19635,46893,3824,41679,20066,431
2003-02-18,-37880,18083,47209,4250,42130,18514,431
2003-02-25,-37166,18030,47107,5010,42176,18461,431
2003-03-04,-37564,18155,48318,4266,41830,18586,431
2003-03-11,-37038,17998,53484,7217,44255,18087,89
2003-03-18,-26593,9869,34641,4320,30913,9869,0
2003-03-25,-22780,6153,32152,5679,28459,6153,0
2003-04-01,-22569,6016,32383,5764,28333,6016,0
2003-04-08,-21358,6806,30549,3743,25101,6806,0
2003-04-15,-26743,10954,35538,2989,29732,10954,0
2003-04-22,-31899,13782,41589,3435,35334,14919,1137
2003-04-29,-33351,14806,43118,3289,36640,15235,429
2003-05-06,-32703,14558,41820,2635,35338,14987,429
2003-05-13,-31861,14660,41295,3133,34994,15089,429
2003-05-20,-30688,12942,39408,3029,33717,13371,429
2003-05-27,-27909,11456,37438,3478,31387,11885,429
2003-06-03,-30132,13719,42095,4114,34246,14148,429
2003-06-10,-29515,12907,44219,6066,35581,13338,431
2003-06-17,-30287,10956,36601,1294,31581,10956,0
2003-06-24,-29737,12800,36254,2236,31973,12800,0
2003-07-01,-30629,15224,38754,2571,33200,15224,0
2003-07-08,-28672,14175,36365,1430,30102,14175,0
2003-07-15,-25227,12233,34228,2382,27609,12233,0
2003-07-22,-23792,11621,33512,3697,27489,11621,0
2003-07-29,-27137,12207,36006,4414,31551,12207,0
2003-08-05,-23624,11385,33355,3907,27531,11385,0
2003-08-12,-22671,10578,33216,5022,27693,10578,0
2003-08-19,-22766,10320,34305,5463,28229,10320,0
2003-08-26,-18587,6499,31865,6606,25193,7393,894
2003-09-02,-12564,4703,33573,9609,22173,7307,2604
2003-09-09,-13701,3434,36930,12831,26532,4746,1312
2003-09-16,-23324,9897,36082,6538,29862,11590,1693
2003-09-23,-27281,9845,41264,7675,34956,11559,1714
2003-09-30,-29041,11419,42727,6306,35347,13188,1769
2003-10-07,-35659,16743,49919,6727,42386,18224,1481
2003-10-14,-36940,18122,50668,6037,42977,19182,1060
2003-10-21,-40842,20390,53949,5163,46005,21851,1461
2003-10-28,-41039,22156,55553,5865,46904,23216,1060
2003-11-04,-43673,25320,59105,5800,49473,26380,1060
2003-11-11,-42164,24735,60650,7750,49914,25795,1060
2003-11-18,-44843,26190,63444,7758,52601,27948,1758
2003-11-25,-44669,25234,61806,8002,52671,25859,625
2003-12-02,-46022,26431,63089,7971,53993,27078,647
2003-12-09,-45071,25647,73209,15657,60728,26691,1044
2003-12-16,-43132,25179,56208,4811,47943,25711,532
2003-12-22,-44772,27325,57595,4806,49578,27805,480
2003-12-30,-44726,26121,58386,6256,50982,26703,582
2004-01-06,-43636,24507,61052,7835,51471,25848,1341
2004-01-13,-44481,25356,62404,7872,52353,27269,1913
2004-01-20,-42580,25571,61905,7121,49701,26269,698
2004-01-27,-43393,25370,61742,7803,51196,26523,1153
2004-02-03,-34754,20278,51677,6665,41419,21322,1044
2004-02-10,-40926,21913,58655,6783,47709,24250,2337
2004-02-17,-45318,29095,67461,9207,54525,31248,2153
2004-02-24,-36356,21347,59772,12008,48364,22429,1082
2004-03-02,-29609,16422,55548,12491,42100,17417,995
2004-03-09,-23708,10485,58264,18743,42451,14256,3771
2004-03-16,-16231,3836,29167,4486,20717,6792,2956
2004-03-23,-15530,2966,29576,5938,21468,5533,2567
2004-03-30,-15902,4172,30367,7144,23046,6776,2604
2004-04-06,-23737,10367,37468,6617,30354,11844,1477
2004-04-12,-24455,11426,39460,8048,32503,12252,826
2004-04-20,-12225,3246,31409,9475,21700,5808,2562
2004-04-27,-10762,3133,32822,11346,22108,5801,2668
2004-05-04,-6665,2186,35722,15117,21782,6397,4211
2004-05-11,-678,-2842,36777,20143,20821,2845,5687
2004-05-18,-1666,-1775,38361,19859,21525,4260,6035
2004-05-25,1338,-4280,38618,19877,18539,3817,8097
2004-06-01,1972,-5063,39054,21602,19630,3008,8071
2004-06-08,-141,-4069,42488,23855,23996,2186,6255
2004-06-15,-740,-910,23761,6997,7737,3931,4841
2004-06-22,-725,-1132,24238,8242,8967,3662,4794
2004-06-29,-2427,1704,26312,8380,10807,5885,4181
2004-07-06,-15718,2190,25832,6653,22371,5257,3067
2004-07-13,-14480,7669,30583,6319,20799,8622,953
2004-07-20,-17154,10106,36642,7847,25001,10974,868
2004-07-27,-8336,2649,28377,7771,16107,5018,2369
2004-08-03,-11586,6460,30603,7478,19064,7348,888
2004-08-10,-13183,7113,30904,6977,20160,8478,1365
2004-08-17,-15679,8179,33254,7487,23166,9122,943
2004-08-24,-15430,7279,34627,8646,24076,8792,1513
2004-08-31,-10952,4738,32662,8243,19195,7138,2400
2004-09-07,-1749,-663,35375,15336,17085,5160,5823
2004-09-21,-305,813,22195,4605,4910,6972,6159
2004-09-28,-13847,7085,29604,4549,18396,10783,3698
2004-10-05,-28206,16900,43324,5610,33816,19510,2610
2004-10-12,-38244,24203,53591,4430,42674,26060,1857
2004-10-19,-37745,22509,53667,6105,43850,24842,2333
2004-10-26,-43892,28530,60051,4680,48572,30579,2049
2004-11-02,-43484,28990,61179,5504,48988,30737,1747
2004-11-09,-46918,32390,67041,5386,52304,34824,2434
2004-11-16,-49237,34603,70438,6775,56012,37285,2682
2004-11-23,-47417,30629,70137,8675,56092,33214,2585
2004-11-30,-46377,30974,73359,10893,57270,33361,2387
2004-12-07,-49492,34243,88254,22386,71878,35652,1409
2004-12-14,-39662,29561,56837,7497,47159,29627,66
2004-12-21,-39738,29004,59283,8956,48694,29069,65
2004-12-28,-43192,30257,60977,8428,51620,30330,73
2005-01-04,-44604,30613,66759,10887,55491,32283,1670
2005-01-11,-38067,25977,62685,14661,52728,26494,517
2005-01-18,-38714,27215,65081,15419,54133,27749,534
2005-01-25,-42476,30903,71814,16991,59467,31905,1002
2005-02-01,-51158,35784,79897,15927,67085,38430,2646
2005-02-08,-43999,27599,76844,16625,60624,36050,8451
2005-02-15,-57921,36699,89106,15181,73102,44618,7919
2005-02-22,-68017,45970,95179,14255,82272,49918,3948
2005-03-01,-78756,55379,104099,16082,94838,56250,871
2005-03-08,-75926,51953,130231,38147,114073,55816,3863
2005-03-15,-75590,54141,102848,17468,93058,57410,3269
2005-03-22,-75386,54991,105846,18980,94366,58973,3982
2005-03-29,-40481,26624,81324,28694,69175,30819,4195
2005-04-05,-30419,21086,78489,33001,63420,26134,5048
2005-04-12,-34880,25423,85163,34721,69601,31709,6286
2005-04-19,-26219,18323,85577,38177,64396,25245,6922
2005-04-26,-40367,27294,89273,32727,73094,33986,6692
2005-05-03,-39738,29365,89548,34403,74141,33987,4622
2005-05-10,-42538,30826,89282,30980,73518,36178,5352
2005-05-17,-19732,15235,84442,42004,61736,24221,8986
2005-05-24,-17109,13307,85299,44079,61188,21939,8632
2005-05-31,-9239,5924,83172,49234,58473,15019,9095
2005-06-07,-18620,12849,87578,51749,70369,15528,2679
2005-06-14,-24000,15259,59436,20750,44750,19846,4587
2005-06-21,-50394,33395,83291,22351,72745,36466,3071
2005-06-28,-37420,22974,69392,23923,61343,24447,1473
2005-07-05,-14782,8570,60369,25456,40238,16534,7964
2005-07-12,-10365,8556,64490,29218,39583,17868,9312
2005-07-19,-6662,6756,63659,32041,38703,16209,9453
2005-07-26,-23579,17343,60938,22845,46424,20643,3300
2005-08-02,-26686,17317,60900,21469,48155,20549,3232
2005-08-09,-38249,28018,72496,22896,61145,30047,2029
2005-08-16,-41227,26304,73801,23777,65004,27090,786
2005-08-23,-19265,11870,60188,26984,46249,14661,2791
2005-08-30,-14742,10865,61099,35242,49984,14142,3277
2005-09-06,-25263,19333,65292,31242,56505,20798,1465
2005-09-13,-50542,33242,96367,32270,82812,36285,3043
2005-09-20,-56251,36201,78632,16360,72611,36201,0
2005-09-27,-37409,22945,63181,16703,54112,23527,582
2005-10-04,-43745,28870,69587,16799,60544,29452,582
2005-10-11,-27242,16928,60128,21722,48964,18844,1916
2005-10-18,-15435,11062,63897,28198,43633,19393,8331
2005-10-25,-13905,7914,59833,27250,41155,15562,7648
2005-11-01,-6501,4036,61243,31931,38432,14623,10587
2005-11-08,-2557,4071,68200,36510,39067,17183,13112
2005-11-15,2487,193,75581,43292,40805,18367,18174
2005-11-22,2075,749,79829,46121,44046,19690,18941
2005-11-29,-3900,5742,78973,44298,48198,21190,15448
2005-12-06,-21345,15712,71637,31614,52959,23052,7340
2005-12-13,-30161,20282,82817,34827,64988,23890,3608
2005-12-20,-11314,7909,43315,13740,25054,14497,6588
2005-12-27,1558,904,57071,29658,28100,13691,12787
2006-01-03,-3783,7110,60245,25302,29085,21116,14006
2006-01-10,-26687,21734,55332,12877,39564,26703,4969
2006-01-17,-32817,22709,61525,12878,45695,27102,4393
2006-01-24,-29263,19376,63978,13517,42780,29898,10522
2006-01-31,-41758,29258,73813,12794,54552,38523,9265
2006-02-07,-24951,20781,68525,19114,44065,31309,10528
2006-02-14,-7782,8051,62933,25417,33199,22669,14618
2006-02-21,-5026,4001,62973,26327,31353,19649,15648
2006-02-28,-3062,1375,58377,26143,29205,16175,14800
2006-03-07,4444,-2896,67707,36511,32067,16803,19699
2006-03-14,3730,1634,43094,15857,12127,16571,14937
2006-03-21,18951,-11327,61058,28478,9527,19065,30392
2006-03-28,22098,-13332,68768,36285,14187,18522,31854
2006-04-04,13374,-5850,65124,30227,16853,21629,27479
2006-04-11,-3253,6937,54618,19038,22291,23254,16317
2006-04-18,-10208,11161,52049,17592,27800,20597,9436
2006-04-25,-10996,7757,52591,13441,24437,23684,15927
2006-05-02,-32991,21773,57861,12098,45089,27297,5524
2006-05-09,-44991,28854,74660,15610,60601,34685,5831
2006-05-16,-49080,30585,78831,17242,66322,36522,5937
2006-05-23,-32817,16310,81572,28741,61558,28453,12143
2006-05-30,-43070,26788,76396,18797,61867,33720,6932
2006-06-06,-28587,13918,72968,24680,53267,24106,10188
2006-06-13,-24097,11952,81160,37012,61109,23302,11350
2006-06-20,-5530,-2412,37629,10406,15936,11753,14165
2006-06-27,-11120,2706,42014,10614,21734,14220,11514
2006-07-03,-13341,5061,45680,11331,24672,17141,12080
2006-07-11,-25848,16936,51757,10403,36251,21901,4965
2006-07-18,-40505,28215,54649,4185,44690,30614,2399
2006-07-25,-46642,33392,62339,3560,50202,37046,3654
2006-08-01,-54260,38113,67931,3493,57753,40195,2082
2006-08-08,-49329,33057,65353,4646,53975,36364,3307
2006-08-15,-57403,39092,72893,4684,62087,42751,3659
2006-08-22,-47042,30075,62131,6071,53113,31584,1509
2006-08-29,-50463,33241,63348,4827,55290,34383,1142
2006-09-05,-67281,47946,81372,4187,71468,49725,1779
2006-09-12,-35891,24534,69370,19295,55186,25739,1205
2006-09-19,-46092,33632,61952,2905,48997,39055,5423
2006-09-26,-40858,30089,57337,3532,44390,34442,4353
2006-10-03,-30213,21581,56292,7190,37403,31493,9912
2006-10-10,-43845,35250,65437,3157,47002,43831,8581
2006-10-17,-52343,39689,74025,4191,56534,49027,9338
2006-10-24,-70256,56424,87502,2506,72762,61738,5314
2006-10-31,-87519,71353,107657,2322,89841,78430,7077
2006-11-07,-104761,85615,123491,832,105593,94014,8399
2006-11-14,-86491,64950,105229,3090,89581,71619,6669
2006-11-21,-88082,67461,108253,2370,90452,75236,7775
2006-11-28,-101904,79758,123916,1602,103506,90263,10505
2006-12-05,-101744,75311,129455,6613,108357,88467,13156
2006-12-12,-104729,80914,170902,40752,145481,92025,11111
2006-12-19,-113586,88900,129934,3877,117463,95543,6643
2006-12-26,-108082,85035,128732,7440,115522,92051,7016
2007-01-03,-110606,88823,132225,5058,115664,97410,8587
2007-01-09,-67561,49878,116268,26843,94404,61978,12100
2007-01-16,-86398,66756,121645,17498,103896,73505,6749
2007-01-23,-97704,77248,127566,11257,108961,86840,9592
2007-01-30,-79527,64205,116294,18993,98520,70120,5915
2007-02-06,-73350,61245,117781,23375,96725,70813,9568
2007-02-13,-77383,64868,115145,20776,98159,69996,5128
2007-02-20,-85547,69617,123639,19611,105158,76535,6918
2007-02-27,-102279,83075,140036,16207,118486,92669,9594
2007-03-06,-40722,27010,120959,49184,89906,45971,18961
2007-03-13,-60282,48107,132184,52390,112672,52719,4612
2007-03-20,-79717,63165,104097,3550,83267,71585,8420
2007-03-27,-96450,80597,120220,3580,100030,88508,7911
2007-04-03,-98635,81831,121869,4459,103094,87803,5972
2007-04-10,-90829,74355,117562,5038,95867,80577,6222
2007-04-17,-95042,78317,123468,4980,100022,88724,10407
2007-04-24,-94074,76477,123137,7331,101405,85191,8714
2007-05-01,-79934,63845,107911,6652,86586,72663,8818
2007-05-08,-86083,73626,114679,5933,92016,81980,8354
2007-05-15,-89459,75138,114784,4597,94056,83700,8562
2007-05-22,-61418,47300,103300,10057,71475,66861,19561
2007-05-29,-51426,39338,97790,10925,62351,61546,22208
2007-06-05,-95355,77256,122120,6599,101954,85106,7850
2007-06-12,-95779,73374,157047,29955,125734,90443,17069
2007-06-19,-87727,65213,115118,7354,95081,75187,9974
2007-06-26,-88502,66975,111504,4639,93141,73314,6339
2007-07-03,-78893,58097,109147,10171,89064,68053,9956
2007-07-10,-87424,65158,110984,6466,93890,69945,4787
2007-07-17,-87519,68256,120509,9972,97491,78022,9766
2007-07-24,-84831,66843,118608,9799,94630,75651,8808
2007-07-31,-51252,35773,108022,27336,78588,54254,18481
2007-08-07,-46222,30719,110617,31815,78037,52971,22252
2007-08-14,-40871,23320,105080,34581,75452,42572,19252
2007-08-21,-15319,4976,95901,51179,66498,24197,19221
2007-08-28,-19515,11959,96642,53347,72862,23209,11250
2007-09-04,-32565,26520,103527,47591,80156,36282,9762
2007-09-11,-41126,30447,106674,43498,84624,39919,9472
2007-09-18,-38647,23116,59950,2703,41350,34512,11396
2007-09-25,-55688,39042,74017,4391,60079,46504,7462
2007-10-02,-72744,54632,97556,5729,78473,66857,12225
2007-10-09,-67182,49051,95293,9052,76234,61054,12003
2007-10-16,-71760,55589,96797,7431,79191,64754,9165
2007-10-23,-59301,43653,85160,9591,68892,51672,8019
2007-10-30,-64679,46022,88532,8531,73210,54852,8830
2007-11-06,-67640,50637,93618,8185,75825,59911,9274
2007-11-13,-47137,32828,78011,15471,62608,38876,6048
2007-11-20,-43545,30496,70026,14247,57792,35304,4808
2007-11-27,-37222,25654,64572,14051,51273,30147,4493
2007-12-04,-33890,23519,67940,15645,49535,31152,7633
2007-12-11,-46797,32965,75747,17612,64409,36148,3183
2007-12-18,-24813,11037,54969,13956,38769,19365,8328
2007-12-24,-28115,13540,57131,11152,39267,24100,10560
2007-12-31,-31054,18024,60423,12940,43994,26901,8877
2008-01-08,-41682,23396,78398,12975,54657,35947,12551
2008-01-15,-44514,25460,81641,13604,58118,40712,15252
2008-01-22,-17433,5607,68055,19825,37258,23779,18172
2008-01-29,-29956,16309,65613,12657,42613,29037,12728
2008-02-05,-45979,32897,73676,5230,51209,45325,12428
2008-02-12,-54902,35868,86843,6134,61036,53483,17615
2008-02-19,-58686,40420,94144,8022,66708,58464,18044
2008-02-26,-56279,36844,94774,9311,65590,57201,20357
2008-03-04,-56783,37386,90774,6127,62910,55808,18422
2008-03-11,-49877,31692,93044,17602,67479,47880,16188
2008-03-18,-50146,35565,72466,6003,56149,40625,5060
2008-03-25,-49921,35620,71646,8883,58804,40242,4622
2008-04-01,-49388,36968,72433,10506,59894,41035,4067
2008-04-08,-68399,51689,88174,4528,72927,59685,7996
2008-04-15,-61051,44645,90258,7569,68620,57536,12891
2008-04-22,-78486,58498,101469,2567,81053,70348,11850
2008-04-29,-69078,50465,96564,7737,76815,60245,9780
2008-05-06,-84096,65421,106209,2094,86190,75627,10206
2008-05-13,-72391,57454,101516,6961,79352,69793,12339
2008-05-20,-80680,61301,111047,8600,89280,72418,11117
2008-05-27,-78373,57292,107884,8929,87302,67200,9908
2008-06-03,-64905,53307,109056,11754,76659,63673,10366
2008-06-10,-54314,47497,106214,16770,71084,57536,10039
2008-06-17,-37940,36987,72514,2769,40709,42536,5549
2008-06-24,-61432,49382,88918,3346,64778,57267,7885
2008-07-01,-62132,51409,96429,6570,68702,60912,9503
2008-07-08,-60260,49306,97165,6929,67189,59766,10460
2008-07-15,-76546,56068,105902,6361,82907,69126,13058
2008-07-22,-71168,53588,107776,10242,81410,67105,13517
2008-07-29,-47625,28919,85686,16854,64479,40755,11836
2008-08-05,-25961,14747,80980,23249,49210,33288,18541
2008-08-12,-20316,9053,74805,22932,43248,27714,18661
2008-08-19,-5728,5950,76367,26828,32556,31016,25066
2008-08-26,-2213,1377,78479,30550,32763,31820,30443
2008-09-02,-964,1511,84673,33360,34324,33552,32041
2008-09-09,692,1586,93898,46263,45571,31792,30206
2008-09-16,18869,-17026,53874,28995,10126,8575,25601
2008-09-23,18388,-19462,55072,32346,13958,7759,27221
2008-09-30,14870,-14347,53200,31535,16665,9103,23450
2008-10-07,7813,-8347,54239,31447,23634,9501,17848
2008-10-14,6976,-6973,47396,27187,20211,7511,14484
2008-10-21,9345,-7234,57785,31073,21728,6711,13945
2008-10-28,11010,-9819,72743,39476,28466,8762,18581
2008-11-04,7142,-5513,67219,43866,36724,10623,16136
2008-11-11,9793,-8604,65790,45269,35476,7314,15918
2008-11-18,10203,-5790,63207,45776,35573,6661,12451
2008-11-25,11207,-8624,69320,49610,38403,6524,15148
2008-12-02,12540,-9878,71412,52581,40041,6121,15999
2008-12-09,3115,-4452,68074,46993,43878,6463,10915
2008-12-16,52,-4199,28784,9571,9519,5922,10121
2008-12-22,-840,-1436,32564,9893,10733,10581,12017
2008-12-30,-4001,-452,33147,8691,12692,11209,11661
2009-01-06,-6729,595,38208,10094,16823,12656,12061
2009-01-13,1448,-4476,39676,16073,14625,10310,14786
2009-01-20,5663,-6115,45585,22007,16344,10971,17086
2009-01-27,3301,-3415,45177,20406,17105,12591,16006
2009-02-03,6549,-5119,48632,24128,17579,12195,17314
2009-02-10,3429,-5848,44254,21276,17847,9507,15355
2009-02-17,6468,-7290,48452,24225,17757,10183,17473
2009-02-24,4940,-5583,45886,22636,17696,9908,15491
2009-03-03,4696,-2786,49180,23300,18604,12386,15172
2009-03-10,-2276,-3945,68898,40275,42551,11649,15594
2009-03-17,-6592,-419,50497,19033,25625,14926,15345
2009-03-24,-17496,8413,58361,18787,36283,22254,13841
2009-03-31,-22032,11287,63184,20377,42409,24594,13307
2009-04-07,-32692,18116,70500,20438,53130,28880,10764
2009-04-14,-35237,20789,74516,21739,56976,31641,10852
2009-04-21,-28849,17250,69568,23083,51932,25840,8590
2009-04-28,-28113,16692,69683,24159,52272,25748,9056
2009-05-05,-37518,23064,79209,22914,60432,34186,11122
2009-05-12,-42055,28231,84347,22705,64760,39484,11253
2009-05-19,-43146,29295,85069,23956,67102,38275,8980
2009-05-26,-49237,32469,90037,23793,73030,41658,9189
2009-06-02,-47921,30744,92940,26621,74542,42095,11351
2009-06-09,-46731,31883,107627,43347,90078,40966,9083
2009-06-16,-44568,32203,73219,11003,55571,41233,9030
2009-06-23,-41354,29368,77430,16269,57623,39780,10412
2009-06-30,-48252,34990,91416,22842,71094,46348,11358
2009-07-07,-43615,31886,86620,20443,64058,44542,12656
2009-07-14,-35203,25593,87807,25056,60259,42301,16708
2009-07-21,-54153,38788,98479,23493,77646,51052,12264
2009-07-28,-59650,43495,103394,23448,83098,53877,10382
2009-08-04,-64301,46410,106512,22267,86568,56300,9890
2009-08-11,-65313,48846,106896,22134,87447,57276,8430
2009-08-18,-61044,44120,101123,22789,83833,51792,7672
2009-08-25,-65880,48287,106751,23720,89600,55340,7053
2009-09-01,-56290,41936,102915,24756,81046,51967,10031
2009-09-08,-67274,48384,114028,28223,95497,54829,6445
2009-09-15,-70795,48601,104312,17506,88301,58173,9572
2009-09-22,-73082,51524,109900,19441,92523,61001,9477
2009-09-29,-67064,47698,104250,20795,87859,55700,8002
2009-10-06,-68229,50165,110359,23247,91476,58029,7864
2009-10-13,-74823,52647,119675,24838,99661,59930,7283
2009-10-20,-70630,53990,120590,27039,97669,62429,8439
2009-10-27,-74030,52887,115342,23778,97808,59128,6241
2009-11-03,-69162,50383,114518,28556,97718,55825,5442
2009-11-09,-67417,47434,111424,26289,93706,54402,6968
2009-11-17,-70253,46888,124030,30030,100283,60635,13747
2009-11-24,-63184,43564,118766,34754,97938,53743,10179
2009-12-01,-67523,48438,118047,31839,99362,55415,6977
2009-12-08,-62452,46682,125262,42746,105198,50719,4037
2009-12-15,-54431,40983,101906,22600,77031,54757,13774
2009-12-22,-46433,32425,94188,21197,67630,48769,16344
2009-12-29,-50833,36531,98465,20461,71294,53603,17072
2010-01-05,-62716,47108,108728,20892,83608,62114,15006
2010-01-12,-77062,59352,126970,23798,100860,73240,13888
2010-01-19,-83309,62851,133086,24229,107538,77331,14480
2010-01-26,-60063,45318,112867,23947,84010,61097,15779
2010-02-02,-45836,33271,98426,24041,69877,46531,13260
2010-02-09,-32822,27606,99643,31470,64292,44346,16740
2010-02-16,-34640,27003,98449,30745,65385,43315,16312
2010-02-23,-52007,38992,108320,27846,79853,51882,12890
2010-03-02,-64377,48761,116667,27975,92352,59106,10345
2010-03-09,-78760,61285,130808,29687,108447,69885,8600
2010-03-16,-82914,63494,126301,22806,105720,73747,10253
2010-03-23,-91194,74339,142413,25514,116708,84248,9909
2010-03-30,-87625,69340,142815,28480,116105,79698,10358
2010-04-06,-96593,73198,151605,27933,124526,84060,10862
2010-04-13,-102706,80674,154014,26134,128840,88635,7961
2010-04-20,-100913,78904,154367,28159,129072,87169,8265
2010-04-27,-82994,66068,140472,30000,112994,75357,9289
2010-05-04,-70743,56982,136437,36175,106918,68196,11214
2010-05-11,-56406,49198,115269,35575,91981,56155,6957
2010-05-18,-46556,38380,113271,36692,83248,50564,12184
2010-05-25,-23648,19523,106473,45318,68966,39367,19844
2010-06-01,-13311,15045,110772,52653,65964,37021,21976
2010-06-08,-12381,8435,108956,57197,69578,29746,21311
2010-06-15,-13037,12406,57653,10978,24015,27729,15323
2010-06-22,-15594,11806,60340,11625,27219,29809,18003
2010-06-29,-16498,12854,59657,11191,27689,28105,15251
2010-07-06,-10793,7246,64872,16180,26973,25885,18639
2010-07-13,-28612,23480,68482,11605,40217,35209,11729
2010-07-20,-39150,32886,80302,11829,50979,45253,12367
2010-07-27,-49975,40533,89389,12858,62833,51282,10749
2010-08-03,-59135,48715,99149,12383,71518,62096,13381
2010-08-10,-64659,54370,114049,19236,83895,68353,13983
2010-08-17,-68808,57697,120329,22053,90861,71020,13323
2010-08-24,-54346,47017,107434,24554,78900,58462,11445
2010-08-31,-51999,43808,102439,22236,74235,54261,10453
2010-09-07,-69618,56966,128346,30034,99652,69700,12734
2010-09-14,-72013,56669,120308,17839,89852,74076,17407
2010-09-21,-80871,64324,129713,21347,102218,77944,13620
2010-09-28,-85947,69533,137646,25090,111037,81419,11886
2010-10-05,-88073,69036,139447,24969,113042,81871,12835
2010-10-12,-86116,67691,138537,26478,112594,79697,12006
2010-10-19,-78946,59181,133257,26588,105534,71661,12480
2010-10-26,-72745,55115,128470,27672,100417,67433,12318
2010-11-02,-66718,51180,125968,26980,93698,66821,15641
2010-11-09,-66918,47616,130206,31145,98063,62983,15367
2010-11-16,-50130,36202,121110,36564,86694,52462,16260
2010-11-23,-43376,28471,117998,40091,83467,46935,18464
2010-11-30,-41514,26643,117302,41271,82785,44794,18151
2010-12-07,-60541,43352,127012,41937,102478,53550,10198
2010-12-14,-72123,53778,113584,21026,93149,62670,8892
2010-12-21,-79150,60550,115007,14331,93481,69875,9325
2010-12-28,-84969,64316,124005,13244,98213,76857,12541
2011-01-04,-83329,62513,121562,13543,96872,75056,12543
2011-01-11,-74554,53497,113920,16020,90574,64837,11340
2011-01-18,-73411,53508,114314,17432,90843,63811,10303
2011-01-25,-62135,45458,113570,23722,85857,59185,13727
2011-02-01,-80255,60077,120991,15318,95573,71144,11067
2011-02-08,-91086,71979,135334,15829,106915,85741,13762
2011-02-15,-85274,65514,122473,17094,102368,70847,5333
2011-02-22,-84193,66064,125341,17645,101838,72726,6662
2011-03-01,-92491,71853,135527,17715,110206,80398,8545
2011-03-08,-95280,73695,152865,30380,125660,80756,7061
2011-03-15,-61333,47951,100326,12897,74230,56352,8401
2011-03-22,-65686,51734,101180,13863,79549,59626,7892
2011-03-29,-104444,85565,138638,12988,117432,91791,6226
2011-04-05,-110025,90938,146108,12397,122422,99390,8452
2011-04-12,-108259,90651,149033,15943,124202,97153,6502
