date,comm_net,noncomm_net,open_interest,comm_positions_long_all,comm_positions_short_all,noncomm_positions_long_all,noncomm_positions_short_all
1993-01-12,4756,-2051,24625,13543,8787,1703,3754
1993-01-19,3595,-1152,22434,12571,8976,1749,2901
1993-01-26,3029,-1603,24608,13858,10829,1847,3450
1993-02-02,17218,-8951,36652,25099,7881,2268,11219
1993-02-09,23733,-11824,43350,31038,7305,3162,14986
1993-02-16,23497,-13191,43814,31488,7991,2997,16188
1993-02-23,23144,-13425,42549,30886,7742,3269,16694
1993-03-02,20785,-13284,42002,29511,8726,2489,15773
1993-03-09,21891,-11891,46274,35100,13209,1561,13452
1993-03-16,21498,-9627,53864,38691,17193,3263,12890
1993-03-23,-7787,2004,31060,11052,18839,5383,3379
1993-03-30,-7485,1635,30465,11413,18898,4570,2935
1993-04-06,-13554,4165,31878,9863,23417,5567,1402
1993-04-13,-18687,5694,38474,9163,27850,9330,3636
1993-04-20,-19853,6731,39068,9513,29366,9759,3028
1993-04-27,-23809,10617,45310,10679,34488,13277,2660
1993-05-04,-23966,10445,43693,10139,34105,12321,1876
1993-05-11,-12802,8956,40195,13185,25987,10438,1482
1993-05-18,-6484,5980,35802,14539,21023,6812,832
1993-05-25,-10017,5837,35712,14104,24121,6851,1014
1993-06-01,-11631,3025,38130,13941,25572,5138,2113
1993-06-08,6968,-3849,39932,25346,18378,1246,5095
1993-06-15,9479,-4875,38141,28495,19016,603,5478
1993-06-22,18304,-9290,35143,24892,6588,1117,10407
1993-06-29,11518,-4874,27652,16749,5231,2301,7175
1993-07-06,6442,-4241,22666,11764,5322,1218,5459
1993-07-13,9476,-3908,27070,15292,5816,1639,5547
1993-07-20,4606,-3444,24537,10935,6329,1245,4689
1993-07-27,6091,-3079,26754,13365,7274,1365,4444
1993-08-03,4797,-4100,25966,12651,7854,1463,5563
1993-08-10,18725,-9654,37767,24902,6177,1475,11129
1993-08-17,20374,-10024,38830,26628,6254,2188,12212
1993-08-24,-3790,626,28887,9773,13563,4263,3637
1993-08-31,7455,-5909,34075,17088,9633,3222,9131
1993-09-07,-18803,6555,47635,12348,31151,9867,3312
1993-09-14,-18397,7333,41945,9418,27815,10031,2698
1993-09-21,-12201,4459,26968,3844,16045,6898,2439
1993-09-28,-8169,2797,25234,5679,13848,5083,2286
1993-10-05,-4658,1442,24961,8450,13108,3726,2284
1993-10-12,-7509,1081,27291,7545,15054,5081,4000
1993-10-19,9836,-4785,31889,19196,9360,2894,7679
1993-10-26,15846,-7490,35240,23912,8066,1605,9095
1993-11-02,16627,-7598,36284,24564,7937,2001,9599
1993-11-09,20259,-10135,43133,27667,7408,1706,11841
1993-11-16,14225,-9187,36927,24086,9861,929,10116
1993-11-23,10594,-6968,36341,21306,10712,1248,8216
1993-11-30,2775,-3152,37537,17072,14297,2501,5653
1993-12-07,-9125,3076,41274,16135,25260,5221,2145
1993-12-14,-13570,5052,41092,14778,28348,7747,2695
1993-12-21,-2758,-838,22959,7369,10127,2344,3182
1993-12-28,-19700,7980,34070,4295,23995,9815,1835
1994-01-04,1593,-2472,28834,11678,10085,3508,5980
1994-01-11,-1376,-1471,30991,12012,13388,4308,5779
1994-01-18,-16355,8819,43513,8675,25030,17280,8461
1994-01-25,-20706,13027,42142,9167,29873,15848,2821
1994-02-01,-32040,19052,54526,9262,41302,22481,3429
1994-02-08,11419,-6666,40431,27239,15820,1512,8178
1994-02-15,13615,-8238,41666,28745,15130,987,9225
1994-02-22,17237,-9865,43197,31728,14491,1978,11843
1994-03-01,18076,-12226,48502,37429,19353,845,13071
1994-03-08,4132,-1897,41508,27915,23783,1497,3394
1994-03-15,-3522,612,45275,9510,13032,3814,3202
1994-03-22,-1057,-958,25174,11071,12128,2939,3897
1994-03-29,5720,-5129,31281,16477,10757,2973,8102
1994-04-05,25942,-17834,43406,32513,6571,355,18189
1994-04-12,30179,-18420,47239,38740,8561,714,19134
1994-04-19,25888,-14981,46240,37702,11814,535,15516
1994-04-26,-5621,6241,45341,16756,22377,12655,6414
1994-05-03,-21047,12382,49464,12262,33309,16819,4437
1994-05-10,-12028,6704,42890,14178,26206,11488,4784
1994-05-17,-13331,7531,46628,16910,30241,11706,4175
1994-05-24,-12286,6780,46306,17434,29720,11294,4514
1994-05-31,-10954,6394,44476,17155,28109,10868,4474
1994-06-07,-10135,5521,45412,19034,29169,10045,4524
1994-06-14,-22034,11692,50899,1136,23170,15179,3487
1994-06-21,-28373,16953,40151,790,29163,20262,3309
1994-06-28,-26863,16197,39103,1671,28534,19227,3030
1994-07-05,-25325,15147,39036,2705,28030,18644,3497
1994-07-12,-23122,12338,41030,4292,27414,17877,5539
1994-07-19,-16185,9275,41394,9141,25326,16333,7058
1994-07-26,5425,-4269,32221,14774,9349,6516,10785
1994-08-02,5459,-4972,31928,15633,10174,5539,10511
1994-08-09,4201,-4426,32123,15621,11420,5468,9894
1994-08-16,2624,-3044,34992,16550,13926,5909,8953
1994-08-23,-2886,38,40352,17902,20788,8424,8386
1994-08-30,9878,-6618,35612,22330,12452,4067,10685
1994-09-06,453,-4327,39923,20905,20452,5239,9566
1994-09-13,-10232,4164,50574,24491,34723,9559,5395
1994-09-20,-20081,10314,52019,2249,22330,12941,2627
1994-09-27,-20581,11875,33279,2928,23509,14342,2467
1994-10-04,-21758,12819,33580,1877,23635,14547,1728
1994-10-11,-22278,12949,41796,8445,30723,16289,3340
1994-10-18,-23155,13420,44329,10051,33206,16137,2717
1994-10-25,-25162,14715,43616,8454,33616,16587,1872
1994-11-01,-23091,12479,45599,10539,33630,16285,3806
1994-11-08,-15869,7350,50144,17471,33340,15905,8555
1994-11-15,1006,-3720,46959,22693,21687,11240,14960
1994-11-22,16205,-17046,51287,32616,16411,6874,23920
1994-11-29,21564,-18669,57360,40670,19106,5633,24302
1994-12-06,33501,-17712,72635,54640,21139,5777,23489
1994-12-13,24939,-19438,72973,57099,32160,4495,23933
1994-12-20,17431,-11336,73360,36038,18607,4706,16042
1994-12-27,32494,-23164,58849,50000,17506,2197,25361
1995-01-03,18093,-15443,54250,43761,25668,1797,17240
1995-01-10,21663,-15891,56015,46195,24532,1853,17744
1995-01-17,14805,-12897,37986,26236,11431,2811,15708
1995-01-24,-1268,-3868,47147,24168,25436,6690,10558
1995-01-31,735,-4700,42756,22847,22112,6156,10856
1995-02-07,11761,-11909,40512,27050,15289,2337,14246
1995-02-14,11778,-9662,46244,33872,22094,1992,11654
1995-02-21,7701,-8124,48575,34590,26889,2224,10348
1995-02-28,3010,-4596,50942,34492,31482,4114,8710
1995-03-07,-14176,8661,58604,30403,44579,10600,1939
1995-03-14,-4265,4108,53422,7874,12139,6382,2274
1995-03-21,-2308,3477,20876,9045,11353,5261,1784
1995-03-28,-5435,3815,22937,9281,14716,5640,1825
1995-04-04,-6169,3732,23373,9663,15832,5870,2138
1995-04-11,-3798,2786,22800,11029,14827,4251,1465
1995-04-18,-6490,3473,22698,9564,16054,4705,1232
1995-04-25,-4974,2821,23379,10535,15509,4227,1406
1995-05-02,-6553,2427,23479,9982,16535,4137,1710
1995-05-09,-27,1383,24590,12584,12611,4332,2949
1995-05-16,18645,-10645,29270,22340,3695,935,11580
1995-05-23,17546,-10827,28733,21233,3687,984,11811
1995-05-30,7738,-6663,25232,17012,9274,521,7184
1995-06-06,7536,-6315,27572,18654,11118,812,7127
1995-06-13,8703,-6676,36074,28140,19437,435,7111
1995-06-20,950,-2426,19393,9117,8167,2133,4559
1995-06-27,7543,-4841,20555,15101,7558,560,5401
1995-07-03,8144,-5011,20776,15251,7107,371,5382
1995-07-11,8482,-5727,22967,17574,9092,0,5727
1995-07-18,5623,-5096,22817,15977,10354,213,5309
1995-07-25,9358,-6953,24866,19217,9859,0,6953
1995-08-01,192,-1985,26290,13508,13316,3990,5975
1995-08-08,-7829,2824,29924,10769,18598,6455,3631
1995-08-15,18275,-10450,36871,29806,11531,1296,11746
1995-08-22,25028,-14645,39360,33133,8105,984,15629
1995-08-29,22819,-12982,40216,33780,10961,1507,14489
1995-09-05,21338,-11932,37942,32202,10864,1089,13021
1995-09-12,20793,-13621,48364,40746,19953,850,14471
1995-09-19,21609,-13549,32310,26300,4691,855,14404
1995-09-26,-8558,6465,30065,13249,21807,9070,2605
1995-10-03,-8966,6050,31204,13937,22903,9029,2979
1995-10-10,-10357,7967,36393,19239,29596,9312,1345
1995-10-17,-10402,8494,35799,19133,29535,9132,638
1995-10-24,-10222,8801,34207,17346,27568,9419,618
1995-10-31,-9977,8387,35694,19016,28993,9240,853
1995-11-07,-10815,8996,36938,19726,30541,9621,625
1995-11-14,15191,-9594,42391,35381,20190,1629,11223
1995-11-21,27177,-18344,51499,45964,18787,345,18689
1995-11-28,22333,-15378,48657,42013,19680,362,15740
1995-12-05,26440,-16525,53421,47330,20890,0,16525
1995-12-12,27021,-14101,66057,58503,31482,268,14369
1995-12-19,20844,-12295,32723,28310,7466,268,12563
1995-12-26,7777,-1927,34130,22823,15046,4633,6560
1996-01-02,-1545,4562,30668,17414,18959,6607,2045
1996-01-09,-4160,7619,36678,21029,25189,8622,1003
1996-01-16,1436,4971,33713,20445,19009,7023,2052
1996-01-23,28314,-16895,43863,38694,10380,345,17240
1996-01-30,33353,-20841,50988,45011,11658,745,21586
1996-02-06,8417,-1863,44161,31955,23538,4356,6219
1996-02-13,3223,1285,49838,33940,30717,6208,4923
1996-02-20,-4036,5746,53470,33184,37220,9280,3534
1996-02-27,-1666,2172,50711,34917,36583,6027,3855
1996-03-05,4508,-508,53038,40241,35733,4239,4747
1996-03-12,14707,-9455,61581,53694,38987,1310,10765
1996-03-19,10199,-6106,34389,28651,18452,300,6406
1996-03-26,9846,-5152,45880,38517,28671,1485,6637
1996-04-02,14001,-8841,49971,43255,29254,1470,10311
1996-04-09,13874,-9214,46709,39974,26100,557,9771
1996-04-16,26022,-17699,66772,58402,32380,2983,20682
1996-04-23,15233,-10531,56917,47731,32498,2569,13100
1996-04-30,19038,-11113,61153,50200,31162,6610,17723
1996-05-07,19762,-10506,52391,40136,20374,6740,17246
1996-05-14,4033,-438,45694,31464,27431,7575,8013
1996-05-21,2831,-852,47273,31486,28655,8014,8866
1996-05-28,2694,44,51628,35444,32750,8785,8741
1996-06-04,-32363,25205,75505,29630,61993,28832,3627
1996-06-11,-30861,22915,77714,31075,61936,24614,1699
1996-06-18,-25640,15193,40863,8457,34097,16812,1619
1996-06-25,-22838,14530,42155,10938,33776,16627,2097
1996-07-02,-27302,16187,48179,11022,38324,18709,2522
1996-07-09,-31206,20190,58784,20413,51619,20824,634
1996-07-16,-32679,19641,60201,20617,53296,20249,608
1996-07-23,-20825,13522,53762,25625,46450,14708,1186
1996-07-30,-20643,13676,54359,25954,46597,14799,1123
1996-08-06,-7935,5934,49096,30007,37942,8219,2285
1996-08-13,-6836,4663,47991,31538,38374,6138,1475
1996-08-20,-8016,5440,49320,31506,39522,7124,1684
1996-08-27,-13283,8753,53358,30643,43926,10039,1286
1996-09-03,-26407,18934,65298,27688,54095,20235,1301
1996-09-10,-24651,18027,69758,33129,57780,19324,1297
1996-09-17,-25450,17847,40033,6956,32406,19209,1362
1996-09-24,-24746,16694,39349,7552,32298,18406,1712
1996-10-01,-25085,17986,41093,8564,33649,19717,1731
1996-10-08,-22912,16022,44569,10925,33837,20256,4234
1996-10-15,-37006,22679,56764,11644,48650,24862,2183
1996-10-22,-36613,23331,57540,11699,48312,25160,1829
1996-10-29,-37089,23706,58025,11668,48757,25819,2113
1996-11-05,-36379,22910,59894,14452,50831,24265,1355
1996-11-12,-36571,22791,60973,14346,50917,23994,1203
1996-11-19,-36681,21750,64129,17600,54281,22551,801
1996-11-26,-32797,20397,62272,18175,50972,20937,540
1996-12-03,-9112,3519,64173,31400,40512,11420,7901
1996-12-10,-4162,350,58466,38275,42437,4114,3764
1996-12-17,-5392,1278,26328,7681,13073,4706,3428
1996-12-24,-4672,1208,28901,11287,15959,4844,3636
1996-12-31,-25096,16631,42991,9107,34203,17524,893
1997-01-07,-24223,14728,44725,12046,36269,15408,680
1997-01-14,-15900,10728,39750,12539,28439,11886,1158
1997-01-21,-15501,10151,39625,12621,28122,11525,1374
1997-01-28,12300,-7411,36740,27003,14703,1538,8949
1997-02-04,16723,-11716,40392,31470,14747,759,12475
1997-02-11,10971,-8660,37223,27035,16064,1492,10152
1997-02-18,14944,-9489,38880,29697,14753,874,10363
1997-02-25,10623,-8113,38965,27880,17257,1990,10103
1997-03-04,12979,-7687,38791,28813,15834,1755,9442
1997-03-11,18322,-12367,51948,44265,25943,152,12519
1997-03-18,24874,-13989,39630,34036,9162,0,13989
1997-03-25,14895,-10923,33460,24738,9843,885,11808
1997-04-01,-12477,8318,36841,14084,26561,9886,1568
1997-04-08,-13015,8987,36422,13774,26789,10169,1182
1997-04-15,-13597,8513,36712,13903,27500,9915,1402
1997-04-22,-15791,9534,38726,13933,29724,10502,968
1997-04-29,-18888,12230,40777,12764,31652,13165,935
1997-05-06,-14397,8171,40045,14618,29015,9017,846
1997-05-13,-11417,7370,37463,16441,27858,8768,1398
1997-05-20,-21331,11111,44416,14405,35736,11832,721
1997-05-27,-16548,10967,41784,15981,32529,11918,951
1997-06-03,-17361,11174,41825,16327,33688,12109,935
1997-06-10,-14794,10422,51246,27170,41964,11098,676
1997-06-17,-18602,12199,32656,7084,25686,12871,672
1997-06-24,-38349,24302,55541,10107,48456,25119,817
1997-07-01,-33521,21986,54291,11370,44891,22801,815
1997-07-08,-43114,27277,64098,12749,55863,28036,759
1997-07-15,-38532,26956,64333,15303,53835,28067,1111
1997-07-22,-39538,26094,65625,16595,56133,27873,1779
1997-07-29,953,-830,50192,25592,24639,7707,8537
1997-08-05,8042,-5168,49609,33343,25301,4877,10045
1997-08-12,23382,-12770,54002,44077,20695,2034,14804
1997-08-19,21841,-13339,49773,42470,20629,590,13929
1997-08-26,18789,-11955,48989,40817,22028,563,12518
1997-09-02,18976,-11481,49693,40426,21450,1097,12578
1997-09-09,17080,-10321,62379,44872,27792,1310,11631
1997-09-16,17346,-11260,30841,23823,6477,403,11663
1997-09-23,13728,-9706,28758,20998,7270,625,10331
1997-09-30,8068,-7307,28040,17784,9716,999,8306
1997-10-07,4608,-5777,29740,17292,12684,1640,7417
1997-10-14,4715,-6012,29720,17447,12732,1640,7652
1997-10-21,-9443,-111,35436,14280,23723,3710,3821
1997-10-28,-30913,20105,52014,9323,40236,21292,1187
1997-11-04,-31433,19482,50125,9318,40751,20979,1497
1997-11-11,-37788,24809,56149,9590,47378,25941,1132
1997-11-18,-39591,28441,60001,10783,50374,29977,1536
1997-11-25,-28120,24303,58703,14516,42636,26299,1996
1997-12-02,-30011,24343,57669,14860,44871,25660,1317
1997-12-09,-4923,5967,52950,32578,37501,7620,1653
1997-12-16,6993,-1656,33808,19203,12210,4784,6440
1997-12-19,2112,-1534,34186,17261,15149,4086,5620
1997-12-23,3692,-1503,31839,18293,14601,4085,5588
1997-12-30,2243,-381,31750,17981,15738,3811,4192
1998-01-06,7577,-3620,32850,20306,12729,2917,6537
1998-01-13,9718,-4560,34890,23020,13302,2721,7281
1998-01-20,13887,-4240,35925,25488,11601,2985,7225
1998-01-27,-4260,3276,31215,15329,19589,4405,1129
1998-02-03,-1406,2687,30566,17532,18938,3814,1127
1998-02-10,2325,1838,30407,19109,16784,3412,1574
1998-02-17,3463,1615,30225,20275,16812,3449,1834
1998-02-24,-4370,3668,33650,17584,21954,4882,1214
1998-03-03,-9312,5309,33697,14360,23672,6492,1183
1998-03-10,1260,-249,32537,20643,19383,2237,2486
1998-03-17,-21798,10879,35189,5741,27539,11754,875
1998-03-24,-24524,13076,39543,6690,31214,13692,616
1998-03-31,-24622,13590,43166,8217,32839,15274,1684
1998-04-07,-19539,11810,38548,8047,27586,13453,1643
1998-04-14,-26603,13358,44503,8649,35252,14499,1141
1998-04-21,-29341,17797,47517,8254,37595,18732,935
1998-04-28,-16441,10518,37557,8847,25288,12172,1654
1998-05-05,-8661,6131,36791,14132,22793,9073,2942
1998-05-12,21260,-12075,44675,35892,14632,982,13057
1998-05-19,31596,-19157,52887,45827,14231,697,19854
1998-05-26,27377,-16913,52744,42603,15226,2303,19216
1998-06-02,27008,-18164,52167,42922,15914,1230,19394
1998-06-09,24858,-16877,64130,51708,26850,1168,18045
1998-06-16,12482,-11925,44093,27166,14684,5809,17734
1998-06-23,-22494,17132,48874,15901,38395,19032,1900
1998-06-30,-23936,17799,50578,15644,39580,19754,1955
1998-07-07,-5884,4208,39512,20294,26178,6362,2154
1998-07-14,858,-1095,37141,21693,20835,3328,4423
1998-07-21,5492,-2511,36769,25897,20405,1762,4273
1998-07-28,-7630,4731,37872,19335,26965,6697,1966
1998-08-04,6499,-2628,40629,27904,21405,2755,5383
1998-08-11,11496,-4266,41926,31564,20068,2136,6402
1998-08-18,39756,-26591,63395,55305,15549,1126,27717
1998-08-25,19783,-13352,47718,37096,17313,1193,14545
1998-09-01,-25057,21739,71946,30393,55450,25576,3837
1998-09-08,-26484,22054,74452,31481,57965,26028,3974
1998-09-15,-23147,16856,49541,11741,34888,22488,5632
1998-09-22,-22648,18226,51441,12479,35127,23755,5529
1998-09-29,-28340,22791,58454,11993,40333,29192,6401
1998-10-06,-21505,17909,54176,14108,35613,24165,6256
1998-10-13,-23453,18014,52658,13760,37213,23524,5510
1998-10-20,-21688,16561,52335,14321,36009,22048,5487
1998-10-27,-827,2108,50305,29341,30168,9602,7494
1998-11-03,10437,-5703,53506,39393,28956,6312,12015
1998-11-10,11387,-4665,52884,39959,28572,6037,10702
1998-11-17,11768,-7483,52761,39752,27984,5402,12885
1998-11-24,16330,-9562,55379,43270,26940,5042,14604
1998-12-01,19468,-10428,57589,46547,27079,4735,15163
1998-12-08,19099,-10692,64674,48962,29863,4586,15278
1998-12-15,-13273,12972,47847,20666,33939,16511,3539
1998-12-22,-8801,9741,44144,22144,30945,12476,2735
1998-12-29,-13263,12434,46075,20642,33905,15169,2735
1999-01-05,-518,4966,43206,26166,26684,10828,5862
1999-01-12,28526,-16161,57740,48451,19925,4556,20717
1999-01-19,19462,-7265,52148,42062,22600,5700,12965
1999-01-26,16110,-7263,50488,39908,23798,4918,12181
1999-02-02,24833,-14356,56703,46687,21854,4478,18834
1999-02-09,21974,-13656,54792,44551,22577,4386,18042
1999-02-16,24093,-14215,56165,46334,22241,3965,18180
1999-02-23,36445,-23784,67663,58189,21744,3747,27531
1999-03-02,41984,-27766,73910,63954,21970,3747,31513
1999-03-09,38054,-27603,83402,68922,30868,4849,32452
1999-03-16,24892,-19133,55118,46425,21533,1179,20312
1999-03-23,13339,-11196,61850,40920,27581,11122,22318
1999-03-30,23518,-17021,54416,46915,23397,947,17968
1999-04-06,39206,-27260,68549,60391,21185,1882,29142
1999-04-13,37011,-29132,64984,57667,20656,884,30016
1999-04-20,39059,-32116,67131,59885,20826,684,32800
1999-04-27,28386,-23495,61648,52014,23628,1138,24633
1999-05-04,12843,-15908,60750,43153,30310,3855,19763
1999-05-11,-18271,14393,55926,23035,41306,16942,2549
1999-05-18,-20094,14248,57184,23027,43121,17302,3054
1999-05-25,19995,-11749,60096,44600,24605,4277,16026
1999-06-01,26186,-20502,63155,48910,22724,4064,24566
1999-06-08,26384,-18315,66284,50202,23818,6405,24720
1999-06-15,27301,-19010,51176,35487,8186,7516,26526
1999-06-22,31365,-22153,48586,38682,7317,2944,25097
1999-06-29,44702,-34422,62127,51633,6931,3154,37576
1999-07-06,52210,-38905,69689,59141,6931,2711,41616
1999-07-13,51822,-40297,73339,62194,10372,3470,43767
1999-07-20,40874,-31695,67257,55987,15113,3187,34882
1999-07-27,33325,-26738,57262,43752,10427,2924,29662
1999-08-03,-5913,3544,55026,28466,34379,10125,6581
1999-08-10,-12196,8285,55315,25416,37612,14846,6561
1999-08-17,-12043,9438,52821,25323,37366,13792,4354
1999-08-24,-7920,7311,55277,30027,37947,12378,5067
1999-08-31,-13309,10782,54879,24681,37990,14833,4051
1999-09-07,-4961,3943,53262,31444,36405,10018,6075
1999-09-14,-16109,10331,34466,6017,22126,14721,4390
1999-09-21,-16679,9016,34781,6608,23287,13830,4814
1999-09-28,-35933,28282,54299,6288,42221,32579,4297
1999-10-05,-45301,36351,62192,6494,51795,39896,3545
1999-10-12,-43569,35585,63106,7913,51482,39343,3758
1999-10-19,-54307,43779,74359,8404,62711,48014,4235
1999-10-26,-40695,34044,61647,8616,49311,35944,1900
1999-11-02,-38159,31156,59174,11366,49525,32574,1418
1999-11-09,-8363,9653,47996,22830,31193,17143,7490
1999-11-16,-5727,7208,46714,23249,28976,15155,7947
1999-11-23,-7652,8488,47213,23140,30792,15651,7163
1999-11-30,8090,-1117,46548,28852,20762,10829,11946
1999-12-07,6568,-3565,54458,39472,32904,6688,10253
1999-12-14,5288,-3064,18990,11477,6189,914,3978
1999-12-21,6733,-4001,18467,12905,6172,414,4415
1999-12-28,8732,-4602,18786,13581,4849,627,5229
2000-01-04,-7315,4043,27070,9713,17028,5767,1724
2000-01-11,-21973,14108,36938,7134,29107,14961,853
2000-01-18,-19616,14998,36241,8314,27930,15385,387
2000-01-25,-28276,20092,47257,11442,39718,20494,402
2000-02-01,4314,-201,33949,23658,19344,1918,2119
2000-02-08,22414,-15910,48047,38588,16174,1567,17477
