date,comm_net,noncomm_net,open_interest,comm_positions_long_all,comm_positions_short_all,noncomm_positions_long_all,noncomm_positions_short_all
2007-11-27,-8331,6859,22618,8489,16820,11672,4813
2007-12-04,-12537,10999,22019,5486,18023,14124,3125
2007-12-11,-13097,11341,27458,9286,22383,14047,2706
2007-12-18,-12791,9626,19080,3200,15991,12556,2930
2007-12-24,-13628,12247,20826,4190,17818,14098,1851
2007-12-31,-15636,13965,21344,2819,18455,16237,2272
2008-01-08,-15542,13503,21286,3471,19013,14848,1345
2008-01-15,-18062,15749,22467,2458,20520,16969,1220
2008-01-22,-12821,11455,21818,4692,17513,14406,2951
2008-01-29,-12169,10722,20854,4779,16948,13429,2707
2008-02-05,-16706,14789,23061,3859,20565,16150,1361
2008-02-12,-18002,15979,24074,3637,21639,17294,1315
2008-02-19,-17037,15127,24663,4796,21833,16735,1608
2008-02-26,-17726,15533,25565,5250,22976,16954,1421
2008-03-04,-15479,13631,24541,6646,22125,14988,1357
2008-03-11,-14170,12396,25732,9553,23723,13379,983
2008-03-18,-12092,10378,17754,2196,14288,12921,2543
2008-03-25,-11139,9451,18330,3298,14437,12476,3025
2008-04-01,-8902,7454,19790,5292,14194,11600,4146
2008-04-08,-9923,8372,20951,5647,15570,12412,4040
2008-04-15,-8164,6594,22254,7812,15976,12015,5421
2008-04-22,-9451,7894,23365,7844,17295,12726,4832
2008-04-29,-7111,5489,23624,10420,17531,10798,5309
2008-05-06,-8299,6337,23946,9248,17547,11449,5112
2008-05-13,-4962,3444,30377,16377,21339,11193,7749
2008-05-20,-5509,4541,30921,16327,21836,12274,7733
2008-05-27,-5996,4964,32124,16861,22857,12903,7939
2008-06-03,-2227,6328,32954,16523,18750,13965,7637
2008-06-10,393,3200,36876,22045,21652,11677,8477
2008-06-17,-5156,1566,25095,8943,14099,10806,9240
2008-06-24,-3240,2650,25319,11244,14484,11543,8893
2008-07-01,-4593,3166,26855,12034,16627,11988,8822
2008-07-08,-4513,2141,30523,14092,18605,12212,10071
2008-07-15,-6368,5327,29068,12655,19023,13581,8254
2008-07-22,-6202,4984,27932,11894,18096,13384,8400
2008-07-29,-2449,1584,28995,14667,17116,11649,10065
2008-08-05,1090,-1381,32162,17983,16893,11583,12964
2008-08-12,1531,-1451,31708,18802,17271,10639,12090
2008-08-19,1430,-597,28137,15206,13776,10267,10864
2008-08-26,3018,-463,26713,15871,12853,9849,10312
2008-09-02,3549,-1814,26943,16856,13307,9365,11179
2008-09-09,4671,-2950,28411,18656,13985,8773,11723
2008-09-16,6171,-3900,19338,10869,4698,7744,11644
2008-09-23,6951,-4586,22337,16676,9725,4418,9004
2008-09-30,6398,-4781,18911,13508,7110,4552,9333
2008-10-07,5717,-4478,19057,13310,7593,4533,9011
2008-10-14,5001,-4560,18508,14791,9790,2366,6926
2008-10-21,5122,-4171,18222,14609,9487,2317,6488
2008-10-28,3402,-2447,18412,14334,10932,2897,5344
2008-11-04,1853,-932,18501,14230,12377,2907,3839
2008-11-11,2219,-1366,19041,14668,12449,2878,4244
2008-11-18,2387,-1641,18864,15006,12619,2607,4248
2008-11-25,2425,-2378,19099,15190,12765,2432,4810
2008-12-02,2958,-2562,19050,15424,12466,2266,4828
2008-12-09,3532,-2293,19891,15024,11492,2231,4524
2008-12-16,-30,-1535,9130,4041,4071,2060,3595
2008-12-22,-370,-1200,8905,3904,4274,2063,3263
2008-12-30,-115,-1009,9033,4152,4267,2360,3369
2009-01-06,-1337,248,9970,4080,5417,3286,3038
2009-01-13,-866,-193,9998,3936,4802,3416,3609
2009-01-20,1212,-1937,9714,4972,3760,2059,3996
2009-01-27,3458,-4297,10782,6268,2810,1802,6099
2009-02-03,5077,-5978,12945,7879,2802,1638,7616
2009-02-10,3915,-4339,12701,7737,3822,2184,6523
2009-02-17,4116,-4582,12828,7787,3671,2286,6868
2009-02-24,5235,-5930,13690,8832,3597,2161,8091
2009-03-03,6548,-6768,15870,11336,4788,2139,8907
2009-03-10,7339,-7979,17991,13231,5892,2116,10095
2009-03-17,4121,-6080,15548,8978,4857,2872,8952
2009-03-24,754,-2885,15198,8146,7392,3383,6268
2009-03-31,-1361,-939,14124,6778,8139,3583,4522
2009-04-07,-5518,2968,13704,5388,10906,4359,1391
2009-04-14,-4537,4360,15202,8449,12986,5362,1002
2009-04-21,-2969,3505,13843,8161,11130,4538,1033
2009-04-28,-3499,3648,14095,7800,11299,4855,1207
2009-05-05,-3964,3809,13993,7889,11853,4658,849
2009-05-12,-7296,6258,16914,7898,15194,7031,773
2009-05-19,-8182,6819,19239,9172,17354,7841,1022
2009-05-26,-14085,12532,24755,8991,23076,13351,819
2009-06-02,-15822,14132,27273,9349,25171,15297,1165
2009-06-09,-16331,14773,34760,16667,32998,15712,939
2009-06-16,-17050,15460,20666,2081,19131,16325,865
2009-06-23,-18240,16956,22606,2554,20794,17977,1021
2009-06-30,-18633,17683,23742,2886,21519,18679,996
2009-07-07,-16335,15357,21694,3178,19513,16391,1034
2009-07-14,-15903,14969,22089,4042,19945,15990,1021
2009-07-21,-17506,16183,21987,2591,20097,16959,776
2009-07-28,-19220,17567,22692,2220,21440,17990,423
2009-08-04,-20029,18200,23883,2134,22163,18975,775
2009-08-11,-20649,18811,25034,2351,23000,19896,1085
2009-08-18,-19310,17436,24783,3647,22957,18515,1079
2009-08-25,-20661,18649,25735,3074,23735,19835,1186
2009-09-01,-19492,17664,26059,4734,24226,18602,938
2009-09-08,-20408,18123,29859,7950,28358,18988,865
2009-09-15,-21061,18995,23371,131,21192,20206,1211
2009-09-22,-20565,18645,23603,442,21007,19874,1229
2009-09-29,-19845,17503,23776,1342,21187,19045,1542
2009-10-06,-20022,18093,24851,2190,22212,19606,1513
2009-10-13,-20179,17630,24376,1528,21707,19432,1802
2009-10-20,-19720,17158,24862,1880,21600,19531,2373
2009-10-27,-16952,15028,24230,3100,20052,17613,2585
2009-11-03,-15099,13316,21898,3208,18307,15802,2486
2009-11-09,-12720,11255,21106,3476,16196,14709,3454
2009-11-17,-14607,12674,21639,2819,17426,15676,3002
2009-11-24,-13338,11584,21639,3604,16942,15130,3546
2009-12-01,-9637,8103,22778,5906,15543,13729,5626
2009-12-08,-8687,7795,23110,7465,16152,12583,4788
2009-12-15,-10626,9452,18647,1598,12224,14235,4783
2009-12-22,-10681,9746,19372,1705,12386,15164,5418
2009-12-29,-10576,8805,18893,2028,12604,13872,5067
2010-01-05,-15033,12973,23053,1457,16490,18106,5133
2010-01-12,-17614,15683,25732,1196,18810,21417,5734
2010-01-19,-18446,16356,26917,1218,19664,22397,6041
2010-01-26,-9868,8471,21440,2762,12630,16005,7534
2010-02-02,-6179,5383,21312,3659,9838,15251,9868
2010-02-09,-4746,4723,20171,3988,8734,14359,9636
2010-02-16,-6986,7435,19679,3380,10366,14523,7088
2010-02-23,-6547,6392,20201,3676,10223,14641,8249
2010-03-02,-5593,5112,20158,4085,9678,13715,8603
2010-03-09,-4253,3247,21863,7237,11490,11964,8717
2010-03-16,-4143,2809,15638,1827,5970,11334,8525
2010-03-23,-6861,5489,17599,1294,8155,13621,8132
2010-03-30,-7939,5806,17143,1073,9012,13049,7243
2010-04-06,-6958,5503,16221,606,7564,12836,7333
2010-04-13,-9102,7151,17540,657,9759,13771,6620
2010-04-20,-10263,8752,17911,508,10771,14497,5745
2010-04-27,-14701,12909,21797,1118,15819,17554,4645
2010-05-04,-16947,14976,23312,888,17835,18961,3985
2010-05-11,-18599,16892,24215,902,19501,20428,3536
2010-05-18,-13110,12553,21357,2171,15281,16740,4187
2010-05-25,-6744,7662,17760,5345,12089,11342,3680
2010-06-01,-1882,2204,15586,6403,8285,7622,5418
2010-06-08,1399,-869,17962,10301,8902,6230,7099
2010-06-15,1594,-2129,9089,2855,1261,4329,6458
2010-06-22,-2078,822,10476,1194,3272,6721,5899
2010-06-29,-3554,2486,12880,1957,5511,8459,5973
2010-07-06,-3390,2577,12959,2751,6141,8093,5516
2010-07-13,-6363,5452,16798,1740,8103,12683,7231
2010-07-20,-10376,8973,18631,1511,11887,14523,5550
2010-07-27,-15630,13674,22919,1407,17037,18398,4724
2010-08-03,-16926,15059,24399,816,17742,20353,5294
2010-08-10,-14867,12544,25036,1889,16756,18992,6448
2010-08-17,-13177,12139,23627,3229,16406,17595,5456
2010-08-24,-11801,10683,20271,1997,13798,14931,4248
2010-08-31,-7722,6957,20099,4956,12678,12193,5236
2010-09-07,-10915,9377,27922,9876,20791,14648,5271
2010-09-14,-19237,16839,25755,865,20102,21414,4575
2010-09-21,-20635,18408,26820,563,21198,22636,4228
2010-09-28,-19474,17270,25965,641,20115,21604,4334
2010-10-05,-18570,16334,26042,881,19451,21339,5005
2010-10-12,-19394,16573,26437,1213,20607,21276,4703
2010-10-19,-17899,15331,27031,1856,19755,21477,6146
2010-10-26,-18405,15871,26754,1573,19978,21577,5706
2010-11-02,-21550,19148,28353,1356,22906,23393,4245
2010-11-09,-24940,22250,31494,991,25931,26965,4715
2010-11-16,-25877,23445,33423,1200,27077,28915,5470
2010-11-23,-23516,21069,30969,1644,25160,26095,5026
2010-11-30,-20501,18445,27575,1301,21802,22982,4537
2010-12-07,-20009,18261,27595,2185,22194,22024,3763
2010-12-14,-13773,12521,24510,985,14758,21314,8793
2010-12-21,-8176,7366,25081,5150,13326,17780,10414
2010-12-28,-9443,8115,25090,3991,13434,18570,10455
2011-01-04,-12792,10731,26443,2210,15002,21162,10431
2011-01-11,-12410,9620,27358,2746,15156,20943,11323
2011-01-18,-13903,11247,27636,2761,16664,21224,9977
2011-01-25,-11435,8627,26199,3744,15179,18507,9880
2011-02-01,-13181,10270,27450,3486,16667,20041,9771
2011-02-08,-13526,10857,27897,3468,16994,20804,9947
2011-02-15,-11819,9810,27735,6570,18389,18018,8208
2011-02-22,-9804,8101,27830,8466,18270,15975,7874
2011-03-01,-8522,7411,26966,8738,17260,15326,7915
2011-03-08,-4666,4346,27699,10783,15449,13467,9121
2011-03-15,2691,-2809,15851,5986,3295,7277,10086
2011-03-22,1977,-1482,13974,5713,3736,6005,7487
2011-03-29,-411,239,13401,4356,4767,6598,6359
2011-04-05,-4250,2695,16197,2772,7022,10129,7434
2011-04-12,-8440,6336,21143,3348,11788,14233,7897
2011-04-19,-12320,9339,25789,3666,15986,17722,8383
2011-04-26,-14565,11457,27220,3523,18088,19205,7748
2011-05-03,-15787,12800,31620,4593,20380,22522,9722
2011-05-10,-16223,13714,30504,3826,20049,22828,9114
2011-05-17,-14616,12624,29636,3827,18443,22518,9894
2011-05-24,-16115,13876,30930,4023,20138,23234,9358
2011-05-31,-18597,15724,30915,3089,21686,23579,7855
2011-06-07,-19533,16004,37227,8573,28106,23573,7569
2011-06-14,-22544,19218,31432,3507,26051,23520,4302
2011-06-21,-21972,18849,30261,2970,24942,22942,4093
2011-06-28,-21439,18364,29652,2998,24437,22242,3878
2011-07-05,-22306,18986,30520,3381,25687,22648,3662
2011-07-12,-22579,19584,29745,2838,25417,22687,3103
2011-07-19,-24631,21438,31072,2745,27376,23364,1926
2011-07-26,-26613,23291,32793,2498,29111,25241,1950
2011-08-02,-28097,24126,33788,2540,30637,25808,1682
2011-08-09,-22565,20427,28943,2937,25502,21588,1161
2011-08-16,-20615,18417,26705,3774,24389,19214,797
2011-08-23,-19637,16876,26504,4305,23942,17980,1104
2011-08-30,-19434,16565,26856,4625,24059,17953,1388
2011-09-06,-20225,17670,27939,4090,24315,19215,1545
2011-09-13,-20335,17664,34664,10392,30727,19303,1639
2011-09-20,-15582,13565,22307,2437,18019,16511,2946
2011-09-27,-9853,9591,23804,7068,16921,14475,4884
2011-10-04,-4392,5566,26211,11686,16078,12929,7363
2011-10-11,-5944,6838,25059,11594,17538,12075,5237
2011-10-18,-8146,8225,24055,9752,17898,12445,4220
2011-10-25,-9757,9219,24675,9443,19200,13298,4079
2011-11-01,-11365,10655,24021,8317,19682,13394,2739
2011-11-08,-12268,11550,24750,8111,20379,14585,3035
2011-11-15,-10510,10614,25966,9807,20317,14255,3641
2011-11-22,-6829,7916,26870,12745,19574,12639,4723
2011-11-29,-2793,3718,28277,15819,18612,11018,7300
2011-12-06,-3121,3857,27597,15376,18497,10745,6888
2011-12-13,-4737,5383,28686,15164,19901,11148,5765
2011-12-20,23,612,9442,1834,1811,5735,5123
2011-12-27,-811,1405,10181,1540,2351,6571,5166
2012-01-03,-2297,2436,10812,687,2984,7857,5421
2012-01-10,-5846,5029,14173,542,6388,10658,5629
2012-01-17,-10730,9455,20955,1478,12208,16195,6740
2012-01-24,-14550,12932,25569,1715,16265,20232,7300
2012-01-31,-17291,14797,31627,1796,19087,25330,10533
2012-02-07,-26248,23335,35020,1992,28240,28201,4866
2012-02-14,-26503,23870,36704,2769,29272,29202,5332
2012-02-21,-26865,24211,36889,2712,29577,29422,5211
2012-02-28,-24949,22114,35159,3110,28059,27006,4892
2012-03-06,-18715,16788,29950,2039,20754,23506,6718
