epoch,price,last_digit
1780819987,10157.75,5
1780819988,10157.48,8
1780819989,10157.49,9
1780819990,10157.48,8
1780819991,10157.82,2
1780819992,10157.95,5
1780819993,10157.79,9
1780819994,10157.81,1
1780819995,10158.01,1
1780819996,10157.94,4
1780819997,10158.02,2
1780819998,10158.37,7
1780819999,10158.29,9
1780820000,10158.42,2
1780820001,10158.25,5
1780820002,10158.11,1
1780820003,10158.14,4
1780820004,10158.17,7
1780820005,10157.88,8
1780820006,10157.97,7
1780820007,10158.35,5
1780820008,10158.18,8
1780820009,10157.97,7
1780820010,10158.25,5
1780820011,10158.55,5
1780820012,10158.39,9
1780820013,10158.58,8
1780820014,10158.23,3
1780820015,10158.06,6
1780820016,10157.87,7
1780820017,10157.73,3
1780820018,10157.94,4
1780820019,10157.86,6
1780820020,10157.85,5
1780820021,10157.70,0
1780820022,10157.82,2
1780820023,10157.40,0
1780820024,10157.43,3
1780820025,10157.65,5
1780820026,10157.70,0
1780820027,10157.69,9
1780820028,10157.74,4
1780820029,10157.61,1
1780820030,10157.41,1
1780820031,10157.62,2
1780820032,10157.74,4
1780820033,10157.81,1
1780820034,10157.38,8
1780820035,10157.17,7
1780820036,10157.07,7
1780820037,10157.27,7
1780820038,10157.56,6
1780820039,10157.22,2
1780820040,10157.49,9
1780820041,10157.36,6
1780820042,10157.74,4
1780820043,10157.42,2
1780820044,10157.46,6
1780820045,10157.33,3
1780820046,10157.19,9
1780820047,10156.73,3
1780820048,10156.46,6
1780820049,10156.43,3
1780820050,10156.57,7
1780820051,10156.83,3
1780820052,10156.94,4
1780820053,10156.85,5
1780820054,10156.81,1
1780820055,10156.90,0
1780820056,10157.12,2
1780820057,10157.03,3
1780820058,10157.06,6
1780820059,10156.79,9
1780820060,10157.05,5
1780820061,10157.03,3
1780820062,10156.89,9
1780820063,10157.41,1
1780820064,10157.43,3
1780820065,10157.72,2
1780820066,10157.80,0
1780820067,10157.66,6
1780820068,10157.63,3
1780820069,10157.48,8
1780820070,10157.20,0
1780820071,10157.15,5
1780820072,10157.07,7
1780820073,10156.91,1
1780820074,10156.71,1
1780820075,10156.62,2
1780820076,10157.13,3
1780820077,10157.22,2
1780820078,10157.06,6
1780820079,10157.07,7
1780820080,10157.02,2
1780820081,10157.28,8
1780820082,10157.54,4
1780820083,10157.56,6
1780820084,10157.65,5
1780820085,10157.78,8
1780820086,10157.62,2
1780820087,10157.57,7
1780820088,10157.49,9
1780820089,10157.44,4
1780820090,10157.59,9
1780820091,10157.74,4
1780820092,10157.60,0
1780820093,10157.64,4
1780820094,10157.46,6
1780820095,10157.52,2
1780820096,10157.53,3
1780820097,10157.76,6
1780820098,10157.77,7
1780820099,10157.82,2
1780820100,10157.90,0
1780820101,10157.75,5
1780820102,10157.50,0
1780820103,10157.42,2
1780820104,10157.72,2
1780820105,10157.83,3
1780820106,10157.93,3
1780820107,10158.28,8
1780820108,10158.12,2
1780820109,10157.75,5
1780820110,10157.80,0
1780820111,10157.90,0
1780820112,10157.96,6
1780820113,10158.03,3
1780820114,10158.28,8
1780820115,10158.42,2
1780820116,10158.53,3
1780820117,10158.45,5
1780820118,10158.44,4
1780820119,10158.43,3
1780820120,10158.33,3
1780820121,10158.34,4
1780820122,10158.40,0
1780820123,10158.61,1
1780820124,10158.49,9
1780820125,10158.71,1
1780820126,10158.82,2
1780820127,10159.21,1
1780820128,10159.19,9
1780820129,10159.12,2
1780820130,10159.06,6
1780820131,10159.19,9
1780820132,10158.78,8
1780820133,10158.81,1
1780820134,10158.67,7
1780820135,10159.00,0
1780820136,10158.94,4
1780820137,10158.89,9
1780820138,10158.90,0
1780820139,10158.77,7
1780820140,10158.80,0
1780820141,10158.88,8
1780820142,10158.85,5
1780820143,10158.61,1
1780820144,10158.74,4
1780820145,10158.72,2
1780820146,10158.86,6
1780820147,10159.03,3
1780820148,10158.78,8
1780820149,10158.94,4
1780820150,10159.13,3
1780820151,10159.28,8
1780820152,10159.07,7
1780820153,10159.08,8
1780820154,10158.79,9
1780820155,10158.50,0
1780820156,10158.15,5
1780820157,10158.24,4
1780820158,10158.52,2
1780820159,10158.41,1
1780820160,10158.47,7
1780820161,10158.78,8
1780820162,10158.31,1
1780820163,10158.35,5
1780820164,10158.17,7
1780820165,10158.17,7
1780820166,10158.37,7
1780820167,10158.23,3
1780820168,10158.48,8
1780820169,10158.28,8
1780820170,10158.42,2
1780820171,10158.56,6
1780820172,10158.66,6
1780820173,10158.60,0
1780820174,10158.53,3
1780820175,10158.55,5
1780820176,10158.76,6
1780820177,10158.38,8
1780820178,10158.35,5
1780820179,10158.36,6
1780820180,10158.31,1
1780820181,10158.34,4
1780820182,10158.37,7
1780820183,10158.42,2
1780820184,10158.25,5
1780820185,10158.08,8
1780820186,10158.41,1
1780820187,10158.61,1
1780820188,10158.50,0
1780820189,10158.72,2
1780820190,10159.03,3
1780820191,10158.89,9
1780820192,10158.77,7
1780820193,10158.98,8
1780820194,10159.24,4
1780820195,10159.09,9
1780820196,10158.76,6
1780820197,10158.91,1
1780820198,10159.15,5
1780820199,10159.03,3
1780820200,10158.88,8
1780820201,10158.64,4
1780820202,10158.49,9
1780820203,10158.52,2
1780820204,10158.45,5
1780820205,10158.62,2
1780820206,10158.57,7
1780820207,10158.44,4
1780820208,10158.70,0
1780820209,10159.11,1
1780820210,10159.07,7
1780820211,10159.21,1
1780820212,10159.23,3
1780820213,10159.32,2
1780820214,10159.25,5
1780820215,10159.46,6
1780820216,10159.38,8
1780820217,10159.47,7
1780820218,10159.55,5
1780820219,10159.66,6
1780820220,10160.12,2
1780820221,10160.45,5
1780820222,10160.16,6
1780820223,10160.19,9
1780820224,10160.52,2
1780820225,10160.41,1
1780820226,10160.35,5
1780820227,10160.11,1
1780820228,10160.12,2
1780820229,10160.01,1
1780820230,10160.24,4
1780820231,10160.34,4
1780820232,10160.02,2
1780820233,10160.20,0
1780820234,10159.85,5
1780820235,10159.68,8
1780820236,10159.56,6
1780820237,10159.55,5
1780820238,10159.74,4
1780820239,10159.99,9
1780820240,10159.85,5
1780820241,10160.02,2
1780820242,10160.14,4
1780820243,10160.02,2
1780820244,10160.04,4
1780820245,10159.76,6
1780820246,10159.62,2
1780820247,10159.85,5
1780820248,10159.71,1
1780820249,10160.09,9
1780820250,10160.06,6
1780820251,10159.92,2
1780820252,10159.93,3
1780820253,10159.85,5
1780820254,10159.90,0
1780820255,10159.90,0
1780820256,10160.02,2
1780820257,10160.30,0
1780820258,10160.27,7
1780820259,10160.50,0
1780820260,10160.66,6
1780820261,10160.51,1
1780820262,10160.36,6
1780820263,10160.37,7
1780820264,10160.28,8
1780820265,10160.41,1
1780820266,10160.55,5
1780820267,10160.65,5
1780820268,10160.71,1
1780820269,10160.51,1
1780820270,10160.34,4
1780820271,10160.36,6
1780820272,10160.44,4
1780820273,10160.53,3
1780820274,10160.73,3
1780820275,10160.59,9
1780820276,10160.21,1
1780820277,10160.29,9
1780820278,10160.38,8
1780820279,10160.47,7
1780820280,10160.42,2
1780820281,10160.53,3
1780820282,10160.74,4
1780820283,10160.81,1
1780820284,10160.86,6
1780820285,10160.88,8
1780820286,10160.90,0
1780820287,10160.74,4
1780820288,10160.51,1
1780820289,10160.10,0
1780820290,10159.76,6
1780820291,10159.55,5
1780820292,10159.97,7
1780820293,10160.07,7
1780820294,10160.11,1
1780820295,10159.84,4
1780820296,10159.98,8
1780820297,10159.82,2
1780820298,10159.79,9
1780820299,10159.69,9
1780820300,10159.76,6
1780820301,10159.46,6
1780820302,10159.60,0
1780820303,10160.05,5
1780820304,10159.85,5
1780820305,10159.88,8
1780820306,10159.78,8
1780820307,10159.77,7
1780820308,10159.51,1
1780820309,10159.47,7
1780820310,10159.42,2
1780820311,10159.29,9
1780820312,10158.90,0
1780820313,10158.79,9
1780820314,10158.53,3
1780820315,10158.85,5
1780820316,10158.99,9
1780820317,10158.95,5
1780820318,10158.61,1
1780820319,10158.40,0
1780820320,10158.56,6
1780820321,10158.70,0
1780820322,10158.75,5
1780820323,10158.91,1
1780820324,10159.09,9
1780820325,10159.11,1
1780820326,10159.42,2
1780820327,10159.09,9
1780820328,10159.24,4
1780820329,10159.09,9
1780820330,10159.00,0
1780820331,10158.97,7
1780820332,10159.14,4
1780820333,10159.30,0
1780820334,10159.38,8
1780820335,10159.50,0
1780820336,10159.46,6
1780820337,10159.39,9
1780820338,10159.21,1
1780820339,10159.29,9
1780820340,10159.44,4
1780820341,10159.26,6
1780820342,10159.59,9
1780820343,10159.57,7
1780820344,10159.70,0
1780820345,10159.78,8
1780820346,10159.42,2
1780820347,10159.47,7
1780820348,10159.58,8
1780820349,10159.72,2
1780820350,10160.01,1
1780820351,10160.05,5
1780820352,10159.94,4
1780820353,10160.10,0
1780820354,10160.08,8
1780820355,10160.01,1
1780820356,10160.14,4
1780820357,10160.23,3
1780820358,10160.36,6
1780820359,10160.53,3
1780820360,10160.57,7
1780820361,10160.12,2
1780820362,10160.28,8
1780820363,10160.22,2
1780820364,10159.88,8
1780820365,10159.90,0
1780820366,10159.99,9
1780820367,10159.99,9
1780820368,10160.18,8
1780820369,10160.16,6
1780820370,10159.96,6
1780820371,10159.65,5
1780820372,10159.57,7
1780820373,10159.50,0
1780820374,10159.59,9
1780820375,10159.59,9
1780820376,10159.52,2
1780820377,10159.53,3
1780820378,10159.66,6
1780820379,10159.78,8
1780820380,10160.01,1
1780820381,10159.74,4
1780820382,10159.77,7
1780820383,10159.79,9
1780820384,10159.36,6
1780820385,10159.31,1
1780820386,10159.10,0
1780820387,10159.01,1
1780820388,10158.94,4
1780820389,10158.76,6
1780820390,10158.53,3
1780820391,10158.54,4
1780820392,10158.92,2
1780820393,10158.99,9
1780820394,10158.95,5
1780820395,10159.17,7
1780820396,10158.88,8
1780820397,10158.60,0
1780820398,10158.66,6
1780820399,10158.64,4
1780820400,10158.64,4
1780820401,10158.91,1
1780820402,10158.85,5
1780820403,10159.01,1
1780820404,10158.79,9
1780820405,10158.69,9
1780820406,10158.78,8
1780820407,10159.12,2
1780820408,10158.94,4
1780820409,10158.85,5
1780820410,10158.73,3
1780820411,10158.57,7
1780820412,10158.38,8
1780820413,10158.64,4
1780820414,10158.31,1
1780820415,10158.47,7
1780820416,10158.37,7
1780820417,10158.31,1
1780820418,10158.23,3
1780820419,10158.55,5
1780820420,10158.24,4
1780820421,10158.05,5
1780820422,10158.04,4
1780820423,10158.11,1
1780820424,10158.18,8
1780820425,10158.71,1
1780820426,10158.66,6
1780820427,10158.94,4
1780820428,10158.82,2
1780820429,10158.65,5
1780820430,10158.70,0
1780820431,10158.93,3
1780820432,10158.83,3
1780820433,10158.99,9
1780820434,10159.22,2
1780820435,10159.29,9
1780820436,10159.74,4
1780820437,10159.77,7
1780820438,10159.56,6
1780820439,10159.84,4
1780820440,10159.77,7
1780820441,10159.72,2
1780820442,10159.87,7
1780820443,10159.84,4
1780820444,10159.80,0
1780820445,10159.89,9
1780820446,10160.07,7
1780820447,10159.91,1
1780820448,10160.01,1
1780820449,10160.06,6
1780820450,10160.37,7
1780820451,10160.57,7
1780820452,10160.83,3
1780820453,10160.57,7
1780820454,10160.67,7
1780820455,10160.73,3
1780820456,10160.69,9
1780820457,10160.42,2
1780820458,10160.40,0
1780820459,10160.69,9
1780820460,10160.89,9
1780820461,10161.27,7
1780820462,10161.46,6
1780820463,10161.72,2
1780820464,10161.73,3
1780820465,10161.63,3
1780820466,10161.55,5
1780820467,10161.57,7
1780820468,10161.50,0
1780820469,10161.52,2
1780820470,10161.16,6
1780820471,10161.14,4
1780820472,10161.19,9
1780820473,10161.25,5
1780820474,10161.12,2
1780820475,10161.05,5
1780820476,10161.15,5
1780820477,10161.53,3
1780820478,10161.81,1
1780820479,10161.74,4
1780820480,10161.73,3
1780820481,10161.60,0
1780820482,10161.83,3
1780820483,10162.16,6
1780820484,10162.18,8
1780820485,10162.23,3
1780820486,10162.33,3
1780820487,10162.07,7
1780820488,10162.03,3
1780820489,10162.35,5
1780820490,10162.28,8
1780820491,10162.16,6
1780820492,10162.21,1
1780820493,10162.39,9
1780820494,10162.40,0
1780820495,10162.15,5
1780820496,10162.10,0
1780820497,10161.77,7
1780820498,10161.87,7
1780820499,10161.57,7
1780820500,10161.86,6
1780820501,10161.60,0
1780820502,10161.34,4
1780820503,10161.42,2
1780820504,10161.37,7
1780820505,10161.30,0
1780820506,10161.37,7
1780820507,10161.30,0
1780820508,10161.04,4
1780820509,10161.16,6
1780820510,10161.33,3
1780820511,10161.44,4
1780820512,10161.68,8
1780820513,10161.46,6
1780820514,10161.58,8
1780820515,10161.78,8
1780820516,10161.91,1
1780820517,10162.11,1
1780820518,10161.75,5
1780820519,10161.90,0
1780820520,10161.63,3
1780820521,10161.64,4
1780820522,10161.91,1
1780820523,10161.85,5
1780820524,10161.75,5
1780820525,10161.41,1
1780820526,10161.63,3
1780820527,10161.88,8
1780820528,10161.79,9
1780820529,10161.70,0
1780820530,10161.99,9
1780820531,10162.09,9
1780820532,10162.01,1
1780820533,10161.85,5
1780820534,10161.80,0
1780820535,10161.80,0
1780820536,10162.11,1
1780820537,10162.36,6
1780820538,10162.58,8
1780820539,10162.54,4
1780820540,10162.49,9
1780820541,10162.47,7
1780820542,10162.27,7
1780820543,10162.32,2
1780820544,10162.23,3
1780820545,10162.37,7
1780820546,10162.26,6
1780820547,10162.09,9
1780820548,10162.43,3
1780820549,10162.43,3
1780820550,10162.56,6
1780820551,10162.43,3
1780820552,10162.43,3
1780820553,10162.41,1
1780820554,10162.63,3
1780820555,10162.41,1
